INCHIKEY,SMILES
XKUKSGPZAADMRA-UHFFFAOYSA-N,C(C(=O)NCC(=O)NCC(=O)O)N
IAJILQKETJEXLJ-QTBDOELSSA-N,C(=O)C(C(C(C(C(=O)O)O)O)O)O
NBSCHQHZLSJFNQ-GASJEMHNSA-N,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O
XHMJOUIAFHJHBW-UKFBFLRUSA-N,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O
GMMLNKINDDUDCF-BYNGITTOSA-N,CS(=O)CCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O
PHYYADMVYQURSX-XEAHXTBRSA-N,CS(=O)CCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O
GKUMMDFLKGFCKH-URYVQPGZSA-N,CSCCCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O
DNDNWOWHUWNBCK-JZYAIQKZSA-N,C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O
FVGOGEGGQLNZGH-DZKIICNBSA-N,CC(C)C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CCC(=O)O)N
MGHKSHCBDXNTHX-UHFFFAOYSA-N,C(CC(=O)O)C(C(=O)NC(CCC(=O)N)C(=O)O)N
WIGIZIANZCJQQY-UHFFFAOYSA-N,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C
ZHYZQXUYZJNEHD-VQHVLOKHSA-N,CC(=CCCC(=CC(=O)O)C)C
RQNSKRXMANOPQY-BQBZGAKWSA-N,CSCCC(C(=O)O)NC(=O)CCC(C(=O)O)N
MYFMARDICOWMQP-YUMQZZPRSA-N,CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N
VVLXCWVSSLFQDS-QWRGUYRKSA-N,C1=CC(=CC=C1CC(C(=O)O)NC(=O)CCC(C(=O)O)N)O
SJWWTRQNNRNTPU-ABBNZJFMSA-N,CC(=CC=CC=C(C)C=CC=C(C)C(=O)CC12C(CC(CC1(O2)C)O)(C)C)C=CC=C(C)C=C=C3C(CC(CC3(C)O)OC(=O)C)(C)C
BPZSYCZIITTYBL-UHFFFAOYSA-N,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
VVIAGPKUTFNRDU-ABLWVSNPSA-N,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
SYTBZMRGLBWNTM-UHFFFAOYSA-N,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O
PLDUPXSUYLZYBN-UHFFFAOYSA-N,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO
CPEUVMUXAHMANV-UHFFFAOYSA-N,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F
KSEBMYQBYZTDHS-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=CC(=O)O)O
TVURRHSHRRELCG-UHFFFAOYSA-N,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O
OLNTVTPDXPETLC-XPWALMASSA-N,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O
IWJBVMJWSPZNJH-UQGZVRACSA-N,CCOC1C(C(C(C(O1)C(=O)O)O)O)O
MMKRHZKQPFCLLS-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCC
DNXHEGUUPJUMQT-CBZIJGRNSA-N,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
SUBDBMMJDZJVOS-DEOSSOPVSA-N,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
ADFCQWZHKCXPAJ-UHFFFAOYSA-N,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O
AOJJSUZBOXZQNB-VTZDEGQISA-N,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
XPOQHMRABVBWPR-ZDUSSCGKSA-N,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
PHMBVCPLDPDESM-FKSUSPILSA-N,CN1C2CCC1C(C(C2)O)C(=O)O
SRUISGSHWFJION-UHFFFAOYSA-N,CC1=NC(=CC=C1)CCN2CCC(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C
RMEDXOLNCUSCGS-UHFFFAOYSA-N,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
AOJJSUZBOXZQNB-TZSSRYMLSA-N,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
ADEBPBSSDYVVLD-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)CC(C2=O)CC3CCN(CC3)CC4=CC=CC=C4)OC
UKTAZPQNNNJVKR-AKJUYKBHSA-N,C1C2CC3CC(CC1N3CC2=O)OC(=O)C4=CNC5=CC=CC=C54
IXTMWRCNAAVVAI-UHFFFAOYSA-N,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
TWSWSIQAPQLDBP-DOFZRALJSA-N,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)O
MBMBGCFOFBJSGT-KUBAVDMBSA-N,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O
ZDZOTLJHXYCWBA-VCVYQWHSSA-N,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O
XXFACTAYGKKOQB-UHFFFAOYSA-N,CC(CCNC1=NC=NC2=C1NC=N2)CO
VMUXSMXIQBNMGZ-UHFFFAOYSA-N,C1CC(=O)OC2=CC=CC=C21
DCOPUUMXTXDBNB-UHFFFAOYSA-N,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl
JXTHNDFMNIQAHM-UHFFFAOYSA-N,C(C(=O)O)(Cl)Cl
GDLBFKVLRPITMI-UHFFFAOYSA-N,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
VWVSBHGCDBMOOT-IIEHVVJPSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
DKZBBWMURDFHNE-NSCUHMNNSA-N,COC1=C(C=CC(=C1)C=CC=O)O
UCAIEVHKDLMIFL-UHFFFAOYSA-N,C1=CC(=CC=C1CN=C(N)SCCCC2=CN=CN2)Cl
AGOYDEPGAOXOCK-KCBOHYOISA-N,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O
PTOAARAWEBMLNO-KVQBGUIXSA-N,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
DHSUYTOATWAVLW-WFVMDLQDSA-N,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
BUCORZSTKDOEKQ-UHFFFAOYSA-N,CN=C1CN(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)O
ZFMVWAWSKLAVOE-OOGIKFLQSA-N,CC(=C)CN1CCC23C4C5=C(CC2(C1CC6=C3C(=C(C=C6)O)O4)O)C7=CC=CC=C7N5
MSJODEOZODDVGW-UHFFFAOYSA-N,C1=COC(=C1)C2=NN3C(=N2)C4=C(C=CC(=C4)Cl)N=C3N
FHRSHSOEWXUORL-UHFFFAOYSA-N,C1CC(CCC1CN)C(=O)OC2=CC=C(C=C2)CCC(=O)O
SEERZIQQUAZTOL-ANMDKAQQSA-N,CC(C)C1=C(C(=C(C(=N1)C(C)C)COC)C2=CC=C(C=C2)F)C=CC(CC(CC(=O)O)O)O
OKBVVJOGVLARMR-QSWIMTSFSA-N,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O
RTXOFQZKPXMALH-GHXIOONMSA-N,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O
OGHNVEJMJSYVRP-UHFFFAOYSA-N,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
DIVLBIVDYADZPL-UHFFFAOYSA-N,CC(CC1=CC=C(C=C1)C(C)C(=O)O)C(=O)O
GBFLZEXEOZUWRN-VKHMYHEASA-N,C(C(C(=O)O)N)SCC(=O)O
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,CC(C)CC1(C(=O)NC(=O)NC1=O)CC=C
LKJPYSCBVHEWIU-UHFFFAOYSA-N,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
ATRNZOYKSNPPBF-UHFFFAOYSA-N,CCCCCCCCCCCC(CC(=O)O)O
VGGGPCQERPFHOB-RDBSUJKOSA-N,CC(C)CC(C(=O)O)NC(=O)C(C(CC1=CC=CC=C1)N)O
GTOFKXZQQDSVFH-UHFFFAOYSA-N,C1=CC=C(C=C1)CC(CC(=O)O)C(=O)O
WPYMKLBDIGXBTP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)O
WHQCHUCQKNIQEC-UHFFFAOYSA-N,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br
QZVNQOLPLYWLHQ-ZEQKJWHPSA-N,CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
XPCFTKFZXHTYIP-PMACEKPBSA-N,CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O
NBMKJKDGKREAPL-DVTGEIKXSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C
KONZVQJABTUMFX-NDENLUEZSA-N,C1=CC(=CC=C1C(=O)NCCC(=O)O)NN=C2C=CC(=O)C(=C2)C(=O)O
FIHJKUPKCHIPAT-NKHDUEHSSA-N,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C
CEUORZQYGODEFX-UHFFFAOYSA-N,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl
KXNPVXPOPUZYGB-IOVMHBDKSA-N,CC1CCN(C(C1)C(=O)O)C(=O)C(CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C
BJRNKVDFDLYUGJ-RMPHRYRLSA-N,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O
MVVPIAAVGAWJNQ-DOFZRALJSA-N,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCC1=CC(=C(C=C1)O)O
HEBKCHPVOIAQTA-QWWZWVQMSA-N,C(C(C(C(CO)O)O)O)O
UORJNBVJVRLXMQ-UHFFFAOYSA-N,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C
MYYIAHXIVFADCU-QMMMGPOBSA-N,CN1C=NC=C1CC(C(=O)O)NC(=O)CCN
OTBXOEAOVRKTNQ-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31
HTIQEAQVCYTUBX-UHFFFAOYSA-N,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
SGRYPYWGNKJSDL-UHFFFAOYSA-N,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
NTJOBXMMWNYJFB-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
IJBZOOZRAXHERC-DOFZRALJSA-N,CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC1=CC=C(C=C1)O
SMYALUSCZJXWHG-UHFFFAOYSA-N,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4N=C3S
HRRYYCWYCMJNGA-ZETCQYMHSA-N,CC(CC1=CN=CN1)(C(=O)O)N
WNMJYKCGWZFFKR-UHFFFAOYSA-N,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
HXHWSAZORRCQMX-UHFFFAOYSA-N,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
LIWMQSWFLXEGMA-WDSKDSINSA-N,CC(C)C(C(=O)O)NC(=O)C(C)N
RDIKFPRVLJLMER-UHFFFAOYSA-N,CC(C)CC(C(=O)O)NC(=O)C(C)N
ZSOICJZJSRWNHX-ACZMJKKPSA-N,CCC(C)C(C(=O)[O-])NC(=O)C(C)[NH3+]
DEFJQIDDEAULHB-QWWZWVQMSA-N,CC(C(=O)NC(C)C(=O)O)N
LNQVTSROQXJCDD-KQYNXXCUSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)OP(=O)(O)O)O)N
IPROLSVTVHAQLE-BYNIDDHOSA-N,CC(=O)NC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O
XUFXOAAUWZOOIT-UGEKTDRHSA-N,CC1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)NC4C=C(C(C(C4O)O)O)CO
NDWAUKFSFFRGLF-YRZWDFBDSA-N,C1C(C(OC1N2C3=NC=NC(=C3NC2=O)N)CO)O
FEMXZDUTFRTWPE-UHFFFAOYSA-N,CC(C(C1=NC2=C(NC1)NC(=NC2=O)N)O)O
ILEDWLMCKZNDJK-UHFFFAOYSA-N,C1=CC(=O)OC2=CC(=C(C=C21)O)O
ZAYHVCMSTBRABG-JXOAFFINSA-N,CC1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
UYUWZFRYAAHPDN-LKEWCRSYSA-N,CC1=CN(C(=O)NC1=O)C2C(CC(O2)CO)O
SNNBPMAXGYBMHM-JXOAFFINSA-N,CC1=CN(C(=S)NC1=O)C2C(C(C(O2)CO)O)O
ZXIATBNUWJBBGT-JXOAFFINSA-N,COC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O
BGEBZHIAGXMEMV-UHFFFAOYSA-N,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3
IZSRJDGCGRAUAR-UHFFFAOYSA-N,C(C(=O)C(C(C(C(=O)O)O)O)O)O
VQAJJNQKTRZJIQ-JXOAFFINSA-N,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)CO
NFEXJLMYXXIWPI-JXOAFFINSA-N,C1=C(C(=NC(=O)N1C2C(C(C(O2)CO)O)O)N)CO
DVNYTAVYBRSTGK-UHFFFAOYSA-N,C1=NC(=C(N1)C(=O)N)N
KTCKNHCDUKONFQ-DJLDLDEBSA-N,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COC)O
XJNPNXSISMKQEX-UHFFFAOYSA-N,C1=CC(=C(C=C1[N+](=O)[O-])O)O
IIAGSABLXRZUSE-UFRBAHOGSA-N,COC1=CC=CC2=C1C(=CN2)CC(=NOS(=O)(=O)O)SC3C(C(C(C(O3)CO)O)O)O
PMZDQRJGMBOQBF-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C=CN2
HOOOPXDSCKBLFG-UHFFFAOYSA-N,C1=CC(=CC=C1C(C#N)O)O
ZMHLUFWWWPBTIU-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NCC(=O)O)O
AYKYOOPFBCOXSL-UHFFFAOYSA-N,C1=CC(=CC=C1CC#N)O
NSYSSMYQPLSPOD-UHFFFAOYSA-N,CC1=CC(=CC(=O)O1)O
WFJIVOKAWHGMBH-UHFFFAOYSA-N,CCCCCCC1=C(C=C(C=C1)O)O
NONFLFDSOSZQHR-UHFFFAOYSA-N,C[Si](C)(C)CCC(=O)O
VOXXWSYKYCBWHO-QMMMGPOBSA-N,C1=CC=C(C=C1)CC(C(=O)O)O
FBTSQILOGYXGMD-LURJTMIESA-N,C1=CC(=C(C=C1CC(C(=O)O)N)[N+](=O)[O-])O
BRMWTNUJHUMWMS-LURJTMIESA-N,CN1C=C(N=C1)CC(C(=O)O)N
PFWQSHXPNKRLIV-UHFFFAOYSA-N,CC(=CC(=O)NCC(=O)O)C
JVQYSWDUAOAHFM-UHFFFAOYSA-N,CCC(C)C(=O)C(=O)O
ILHLUZUMRJQEAH-UHFFFAOYSA-N,C1C2=CC=CC=C2COC1=O
REKYPYSUBKSCAT-UHFFFAOYSA-N,CCC(CC(=O)O)O
OQYZCCKCJQWHIE-UHFFFAOYSA-N,C(CCCC(=O)O)CCC(CC(=O)O)O
BJBUEDPLEOHJGE-BKLSDQPFSA-N,C1CNC(C1O)C(=O)O
QOXJRLADYHZRGC-SHYZEUOFSA-N,C1C(OC(C1O)N2C=CC(=O)NC2=O)CO
ACWBBAGYTKWBCD-ZETCQYMHSA-N,C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O
JYPHNHPXFNEZBR-UHFFFAOYSA-N,C1=CC(=CC=C1C(CC(=O)O)N)O
PIGOPELHGLPKLL-YFKPBYRVSA-N,C1=CN(N=C1)CC(C(=O)O)N
PIGOPELHGLPKLL-UHFFFAOYSA-N,C1=CN(N=C1)CC(C(=O)O)N
MTVWFVDWRVYDOR-UHFFFAOYSA-N,C1=CC(=C(C=C1C(CO)O)O)O
UYARPHAXAJAZLU-KQYNXXCUSA-N,COC1C(OC(C1O)N2C=NC3=C2NC(=NC3=O)N)CO
RDPUKVRQKWBSPK-ZOQUXTDFSA-N,CN1C(=N)C=CN(C1=O)C2C(C(C(O2)CO)O)O
BITYXLXUCSKTJS-UHFFFAOYSA-N,CC(C)C(CC(=O)O)(C(=O)O)O
BWLBGMIXKSTLSX-UHFFFAOYSA-N,CC(C)(C(=O)O)O
PMOWTIHVNWZYFI-AATRIKPKSA-N,C1=CC=C(C(=C1)C=CC(=O)O)O
SMQUZDBALVYZAC-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)O
NGEWQZIDQIYUNV-UHFFFAOYSA-N,CC(C)C(C(=O)O)O
SMNDYUVBFMFKNZ-UHFFFAOYSA-N,C1=COC(=C1)C(=O)O
BIXYYZIIJIXVFW-UUOKFMHZSA-N,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)Cl)N
SXOPCLUOUFQBJV-UHFFFAOYSA-N,COC1=CC=CC(=C1N)C(=O)O
HIWPGCMGAMJNRG-VXSGSMIHSA-N,C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O
ZXZKYYHTWHJHFT-UHFFFAOYSA-N,C1=CC2=C(C(=C1)O)NC(=O)C=C2
GMKMEZVLHJARHF-UHFFFAOYSA-N,C(CC(C(=O)O)N)CC(C(=O)O)N
YKOQAAJBYBTSBS-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=C(C(=CC=C2)O)O
BTOTXLJHDSNXMW-POYBYMJQSA-N,C1CC(OC1CO)N2C=CC(=O)NC2=O
SXUXMRMBWZCMEN-ZOQUXTDFSA-N,COC1C(C(OC1N2C=CC(=O)NC2=O)CO)O
HPHXOIULGYVAKW-IOSLPCCCSA-N,COC1C(C(OC1N2C=NC3=C2NC=NC3=O)CO)O
OVYNGSFVYRPRCG-KQYNXXCUSA-N,COC1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)CO)O
RFCQJGFZUQFYRF-ZOQUXTDFSA-N,COC1C(C(OC1N2C=CC(=NC2=O)N)CO)O
FPUGCISOLXNPPC-IOSLPCCCSA-N,COC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O
CNVRVGAACYEOQI-FDDDBJFASA-N,CC1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)OC
YKBGVTZYEHREMT-KVQBGUIXSA-N,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)CO)O
QQMSZHORHNORLP-KVQBGUIXSA-N,C1C(C(OC1N2C=NC3=C2NC(=NC3=O)N)CO)OP(=O)(O)O
QDFHPFSBQFLLSW-KQYNXXCUSA-N,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)OP(=O)(O)O)N
BXZVVICBKDXVGW-NKWVEPMBSA-N,C1CC(OC1CO)N2C=NC3=C2NC=NC3=O
WHBHBVVOGNECLV-UHFFFAOYSA-N,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C
FQYGGFDZJFIDPU-JRSYHJKYSA-N,CC12CCC3C(C1CC(C2O)OC4C(C(C(C(O4)C(=O)O)O)O)O)CCC5=C3C=CC(=C5)O
ZADWXFSZEAPBJS-JTQLQIEISA-N,CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N
UVBYMVOUBXYSFV-XUTVFYLZSA-N,CN1C=C(C(=O)NC1=O)C2C(C(C(O2)CO)O)O
UTAIYTHAJQNQDW-KQYNXXCUSA-N,CN1C(=O)C2=C(N=C1N)N(C=N2)C3C(C(C(O3)CO)O)O
PXGZQGDTEZPERC-UHFFFAOYSA-N,C1CC(CCC1C(=O)O)C(=O)O
HJSLFCCWAKVHIW-UHFFFAOYSA-N,C1CC(=O)CC(=O)C1
ILGMGHZPXRDCCS-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(C(=O)N2)CC(=O)O
ZAFYATHCZYHLPB-UHFFFAOYSA-N,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C
HUNXMJYCHXQEGX-UHFFFAOYSA-N,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
FEROPKNOYKURCJ-UHFFFAOYSA-N,COC1=CC(=C(C=C1C(=O)NC2CN3CCC2CC3)Cl)N
QXKHYNVANLEOEG-UHFFFAOYSA-N,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
DSFGXPJYDCSWTA-UHFFFAOYSA-N,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O
NQDJXKOVJZTUJA-UHFFFAOYSA-N,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4
GBABOYUKABKIAF-BXZSYHTRSA-N,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
YSSBJODGIYRAMI-IAGOWNOFSA-N,C1CCC(C(C1)N2CCC(CC2)C3=CC=CC=C3)O
PNVNVHUZROJLTJ-UHFFFAOYSA-N,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
CFTOTSJVQRFXOF-UHFFFAOYSA-N,C1CNCC2=C1C3=CC=CC=C3N2
YSIITVVESCNIPR-UHFFFAOYSA-N,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2
DFBIRQPKNDILPW-CIVMWXNOSA-N,CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C
UFLGIAIHIAPJJC-UHFFFAOYSA-N,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
ZSCDBOWYZJWBIY-UHFFFAOYSA-N,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C
LORDFXWUHHSAQU-UHFFFAOYSA-N,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
CTRLABGOLIVAIY-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N
ZEWQUBUPAILYHI-UHFFFAOYSA-N,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
JOFWLTCLBGQGBO-UHFFFAOYSA-N,CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl
PHLBKPHSAVXXEF-UHFFFAOYSA-N,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl
TVYLLZQTGLZFBW-ZBFHGGJFSA-N,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O
WUWFMDMBOJLQIV-UHFFFAOYSA-N,C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F
BUJAGSGYPOAWEI-UHFFFAOYSA-N,CC1=C(C(=CC=C1)C)NC(=O)C(C)N
HJLSLZFTEKNLFI-UHFFFAOYSA-N,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
PHWBOXQYWZNQIN-UHFFFAOYSA-N,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl
WZDGZWOAQTVYBX-XOINTXKNSA-N,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O
DZLNHFMRPBPULJ-UHFFFAOYSA-N,C1C(NCS1)C(=O)O
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C
DOMXUEMWDBAQBQ-WEVVVXLNSA-N,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21
BPEGJWRSRHCHSN-UHFFFAOYSA-N,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
SEQDDYPDSLOBDC-UHFFFAOYSA-N,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3
WFWLQNSHRPWKFK-UHFFFAOYSA-N,C1CC(OC1)N2C=C(C(=O)NC2=O)F
CXQWRCVTCMQVQX-HUUCEWRRSA-N,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
NTNWOCRCBQPEKQ-YFKPBYRVSA-N,CN=C(N)NCCCC(C(=O)O)N
YLJREFDVOIBQDA-UHFFFAOYSA-N,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
JMFWYRWPJVEZPV-AVGVHVDKSA-N,COC1=CC(=CC(=C1O)OC)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O
LKAJKIOFIWVMDJ-IYRCEVNGSA-N,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C
UNAANXDKBXWMLN-UHFFFAOYSA-N,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
VGKDLMBJGBXTGI-YVEFUNNKSA-N,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
MEZLKOACVSPNER-LBPRGKRZSA-N,CC(CC1=CC=CC=C1)N(C)CC#C
KPQZUUQMTUIKBP-UHFFFAOYSA-N,CC1=NC=C(N1CC(C)O)[N+](=O)[O-]
STECJAGHUSJQJN-PMFPHFEJSA-N,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
